epoch: 1 loss: tensor(1.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(138427.2812, device='cuda:0', grad_fn=<MulBackward0>) tensor(387.6078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32.7105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8052e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2279, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 91 loss: tensor(0.8643, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8091, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2744, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5729e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7366, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 92 loss: tensor(0.8295, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8481, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3213, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5758e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7929, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 93 loss: tensor(0.8048, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8385, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3398, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5605e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7884, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 94 loss: tensor(0.8219, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8962, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.3828, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0190, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0190, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5597e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8554, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 95 loss: tensor(0.8182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2764, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5744e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7085, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 96 loss: tensor(0.8149, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7655, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.5049, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5747e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7154, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 97 loss: tensor(0.8080, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7968, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1719, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0169, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0169, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5644e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7662, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 98 loss: tensor(0.7822, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0605, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5632e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7712, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 99 loss: tensor(0.8320, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7315, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2227, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5654e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7205, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 100 loss: tensor(0.8039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7826, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0410, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5679e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7462, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(0.8232, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8056, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0703, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5678e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7824, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(0.7493, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7949, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0244, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5626e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7889, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(0.7715, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8130, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1201, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5647e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7865, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(0.8624, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7947, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0195, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5697e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7651, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 5 loss: tensor(0.7553, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7820, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0820, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5689e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7430, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 6 loss: tensor(0.8127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8171, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0957, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5608e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7894, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 7 loss: tensor(0.7965, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8369, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1719, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0152, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5633e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8070, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 8 loss: tensor(0.8202, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8430, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1016, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5719e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8267, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 9 loss: tensor(0.8488, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8329, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1396, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0167, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5719e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8205, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 10 loss: tensor(0.8944, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8111, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2705, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5622e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8028, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 11 loss: tensor(0.8375, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7771, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0898, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5603e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7584, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 12 loss: tensor(0.8272, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7973, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2441, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0210, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5701e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7879, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 13 loss: tensor(0.8651, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7717, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11818.9961, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0175, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0175, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5706e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7523, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 14 loss: tensor(0.8065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7776, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1240, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5615e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7612, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 15 loss: tensor(0.7852, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1123, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0220, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5628e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8047, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 16 loss: tensor(0.7625, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7382, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0586, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5661e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7238, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 17 loss: tensor(0.8182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8512, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1270, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0130, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5701e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8208, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 18 loss: tensor(0.7961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7776, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1289, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5623e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7538, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 19 loss: tensor(0.8153, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8092, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1211, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0213, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5607e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7987, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 20 loss: tensor(0.8818, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7934, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1113, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0166, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5694e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7739, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 21 loss: tensor(0.7690, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8275, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1787, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5691e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8094, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 22 loss: tensor(0.7908, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7925, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0859, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5613e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7772, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 23 loss: tensor(0.8388, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8126, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1016, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0143, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5615e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7949, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 24 loss: tensor(0.8424, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8279, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1367, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0168, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5705e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8024, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 25 loss: tensor(0.7834, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8342, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1582, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5701e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8289, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 26 loss: tensor(0.8384, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1348, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0182, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5590e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8154, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 27 loss: tensor(0.8931, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7793, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2100, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0201, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5620e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7707, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 28 loss: tensor(0.7794, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7418, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1162, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0150, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0150, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5720e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7280, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 29 loss: tensor(0.7591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7961, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1973, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0198, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5647e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7839, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 30 loss: tensor(0.8230, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7555, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0801, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0165, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0165, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5581e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7510, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 31 loss: tensor(0.8366, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8349, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2139, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0142, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5707e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8231, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 32 loss: tensor(0.7697, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8023, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1309, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5693e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7981, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 33 loss: tensor(0.8127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7701, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1836, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5622e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7584, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 34 loss: tensor(0.7856, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7871, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1416, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0127, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5648e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7653, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 35 loss: tensor(0.8065, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7674, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1787, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5693e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7461, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 36 loss: tensor(0.7443, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8055, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1582, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0219, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0219, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5661e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7922, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 37 loss: tensor(0.9150, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7877, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.2285, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5644e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7866, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 38 loss: tensor(0.7863, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8246, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.0742, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5634e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7943, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 39 loss: tensor(0.7769, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.7826, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11819.1895, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0155, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5663e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7813, device='cuda:0', grad_fn=<MseLossBackward0>)
